EmployeeID,CurrentSkill,ProficiencyLevel,ProjectSkillRequired,Gap,GapBinary
E5003,EXCEL,Beginner,SQL,Yes,1
E5004,EXCEL,Intermediate,ML,Yes,1
E5005,DATA ANALYSIS,Advanced,ML,No,0
E5006,DATA ANALYSIS,Advanced,ML,No,0
E5007,DATA ANALYSIS,Beginner,PYTHON,No,0
E5008,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5009,SQL,Advanced,SQL,No,0
E5010,EXCEL,Beginner,SQL,Yes,1
E5011,EXCEL,Intermediate,JAVA,Yes,1
E5012,PYTHON,Intermediate,ML,No,0
E5013,ML,Intermediate,PYTHON,No,0
E5014,JAVA,Intermediate,JAVA,Yes,1
E5015,SQL,Intermediate,ML,No,0
E5016,DATA ANALYSIS,Intermediate,PYTHON,No,0
E5017,PYTHON,Advanced,JAVA,No,0
E5018,SQL,Beginner,JAVA,Yes,1
E5019,DATA ANALYSIS,Beginner,ML,No,0
E5020,ML,Beginner,JAVA,No,0
E5021,JAVA,Intermediate,SQL,Yes,1
E5022,ML,Advanced,JAVA,Yes,1
E5023,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E5024,DATA ANALYSIS,Beginner,SQL,Yes,1
E5025,JAVA,Beginner,ML,No,0
E5026,SQL,Intermediate,JAVA,No,0
E5027,EXCEL,Advanced,ML,No,0
E5028,SQL,Intermediate,ML,Yes,1
E5029,JAVA,Intermediate,SQL,Yes,1
E5030,JAVA,Advanced,JAVA,Yes,1
E5031,JAVA,Advanced,JAVA,Yes,1
E5032,SQL,Advanced,JAVA,No,0
E5033,EXCEL,Beginner,ML,No,0
E5034,ML,Intermediate,SQL,Yes,1
E5035,ML,Advanced,SQL,Yes,1
E5036,ML,Beginner,SQL,No,0
E5037,DATA ANALYSIS,Advanced,JAVA,No,0
E5038,PYTHON,Intermediate,JAVA,No,0
E5039,ML,Beginner,PYTHON,No,0
E5040,ML,Beginner,JAVA,No,0
E5041,PYTHON,Advanced,SQL,No,0
E5042,PYTHON,Beginner,JAVA,No,0
E5043,JAVA,Intermediate,JAVA,No,0
E5044,JAVA,Advanced,ML,No,0
E5045,ML,Beginner,ML,No,0
E5046,PYTHON,Beginner,ML,No,0
E5047,JAVA,Advanced,PYTHON,Yes,1
E5048,EXCEL,Intermediate,SQL,Yes,1
E5049,EXCEL,Beginner,ML,No,0
E5050,DATA ANALYSIS,Intermediate,ML,Yes,1
E5051,SQL,Beginner,JAVA,No,0
E5052,SQL,Beginner,ML,Yes,1
E5053,SQL,Advanced,PYTHON,No,0
E5054,ML,Beginner,JAVA,Yes,1
E5055,JAVA,Intermediate,PYTHON,No,0
E5056,PYTHON,Beginner,ML,Yes,1
E5057,JAVA,Advanced,PYTHON,No,0
E5058,ML,Beginner,JAVA,Yes,1
E5059,PYTHON,Beginner,JAVA,No,0
E5060,SQL,Beginner,PYTHON,Yes,1
E5061,ML,Advanced,ML,No,0
E5062,ML,Intermediate,JAVA,No,0
E5063,PYTHON,Advanced,JAVA,Yes,1
E5064,JAVA,Intermediate,PYTHON,Yes,1
E5065,SQL,Intermediate,SQL,Yes,1
E5066,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5067,PYTHON,Beginner,JAVA,No,0
E5068,EXCEL,Advanced,ML,No,0
E5069,SQL,Beginner,PYTHON,Yes,1
E5070,PYTHON,Advanced,ML,Yes,1
E5071,SQL,Intermediate,JAVA,No,0
E5072,PYTHON,Beginner,SQL,No,0
E5073,EXCEL,Advanced,SQL,No,0
E5074,ML,Beginner,JAVA,No,0
E5075,SQL,Advanced,PYTHON,Yes,1
E5076,DATA ANALYSIS,Advanced,PYTHON,No,0
E5077,EXCEL,Advanced,PYTHON,Yes,1
E5078,EXCEL,Intermediate,PYTHON,No,0
E5079,PYTHON,Advanced,JAVA,Yes,1
E5080,DATA ANALYSIS,Advanced,ML,No,0
E5081,DATA ANALYSIS,Advanced,SQL,Yes,1
E5082,EXCEL,Advanced,ML,Yes,1
E5083,JAVA,Advanced,ML,No,0
E5084,EXCEL,Advanced,PYTHON,No,0
E5085,ML,Beginner,JAVA,Yes,1
E5086,DATA ANALYSIS,Intermediate,SQL,No,0
E5087,EXCEL,Intermediate,SQL,Yes,1
E5088,JAVA,Beginner,JAVA,Yes,1
E5089,DATA ANALYSIS,Advanced,PYTHON,No,0
E5090,ML,Beginner,ML,Yes,1
E5091,PYTHON,Advanced,ML,Yes,1
E5092,JAVA,Intermediate,PYTHON,Yes,1
E5093,SQL,Beginner,JAVA,Yes,1
E5094,ML,Intermediate,PYTHON,No,0
E5095,PYTHON,Beginner,ML,No,0
E5096,PYTHON,Advanced,SQL,Yes,1
E5097,ML,Advanced,PYTHON,No,0
E5098,PYTHON,Advanced,SQL,No,0
E5099,JAVA,Advanced,SQL,No,0
E5100,PYTHON,Intermediate,PYTHON,Yes,1
E5101,PYTHON,Advanced,PYTHON,Yes,1
E5102,ML,Beginner,SQL,Yes,1
E5103,DATA ANALYSIS,Advanced,PYTHON,No,0
E5104,ML,Advanced,JAVA,Yes,1
E5105,SQL,Advanced,ML,Yes,1
E5106,EXCEL,Advanced,PYTHON,Yes,1
E5107,ML,Intermediate,SQL,No,0
E5108,ML,Intermediate,ML,Yes,1
E5109,PYTHON,Beginner,PYTHON,No,0
E5110,ML,Beginner,JAVA,No,0
E5111,ML,Beginner,JAVA,Yes,1
E5112,EXCEL,Advanced,ML,No,0
E5113,SQL,Intermediate,JAVA,Yes,1
E5114,DATA ANALYSIS,Advanced,JAVA,No,0
E5115,PYTHON,Intermediate,JAVA,No,0
E5116,PYTHON,Intermediate,PYTHON,No,0
E5117,JAVA,Beginner,JAVA,No,0
E5118,JAVA,Advanced,SQL,No,0
E5119,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E5120,PYTHON,Intermediate,PYTHON,No,0
E5121,PYTHON,Beginner,JAVA,No,0
E5122,JAVA,Beginner,JAVA,Yes,1
E5123,PYTHON,Advanced,PYTHON,No,0
E5124,EXCEL,Advanced,JAVA,No,0
E5125,EXCEL,Intermediate,ML,No,0
E5126,EXCEL,Advanced,SQL,No,0
E5127,ML,Intermediate,ML,Yes,1
E5128,ML,Intermediate,PYTHON,Yes,1
E5129,EXCEL,Intermediate,SQL,Yes,1
E5130,SQL,Intermediate,SQL,No,0
E5131,PYTHON,Advanced,JAVA,No,0
E5132,EXCEL,Intermediate,SQL,No,0
E5133,PYTHON,Advanced,PYTHON,No,0
E5134,SQL,Advanced,JAVA,Yes,1
E5135,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5136,SQL,Intermediate,SQL,Yes,1
E5137,DATA ANALYSIS,Beginner,SQL,Yes,1
E5138,SQL,Advanced,JAVA,No,0
E5139,JAVA,Advanced,SQL,No,0
E5140,SQL,Beginner,ML,Yes,1
E5141,SQL,Intermediate,JAVA,Yes,1
E5142,EXCEL,Intermediate,SQL,No,0
E5143,SQL,Beginner,ML,No,0
E5144,DATA ANALYSIS,Beginner,SQL,No,0
E5145,PYTHON,Advanced,PYTHON,No,0
E5146,EXCEL,Beginner,SQL,Yes,1
E5147,JAVA,Beginner,SQL,No,0
E5148,ML,Beginner,SQL,No,0
E5149,DATA ANALYSIS,Intermediate,JAVA,No,0
E5150,DATA ANALYSIS,Beginner,JAVA,No,0
E5151,ML,Intermediate,ML,No,0
E5152,JAVA,Intermediate,SQL,No,0
E5153,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E5154,JAVA,Beginner,JAVA,No,0
E5155,PYTHON,Intermediate,SQL,No,0
E5156,SQL,Advanced,ML,Yes,1
E5157,ML,Advanced,PYTHON,No,0
E5158,SQL,Advanced,PYTHON,No,0
E5159,ML,Intermediate,SQL,Yes,1
E5160,ML,Advanced,JAVA,Yes,1
E5161,EXCEL,Beginner,PYTHON,Yes,1
E5162,DATA ANALYSIS,Intermediate,ML,Yes,1
E5163,PYTHON,Beginner,SQL,Yes,1
E5164,DATA ANALYSIS,Advanced,SQL,No,0
E5165,EXCEL,Intermediate,PYTHON,Yes,1
E5166,PYTHON,Advanced,JAVA,No,0
E5167,EXCEL,Beginner,SQL,No,0
E5168,ML,Intermediate,PYTHON,No,0
E5169,PYTHON,Advanced,ML,No,0
E5170,DATA ANALYSIS,Advanced,JAVA,Yes,1
E5171,DATA ANALYSIS,Beginner,SQL,No,0
E5172,ML,Advanced,SQL,Yes,1
E5173,DATA ANALYSIS,Advanced,ML,Yes,1
E5174,PYTHON,Beginner,SQL,No,0
E5175,DATA ANALYSIS,Advanced,JAVA,No,0
E5176,JAVA,Beginner,JAVA,No,0
E5177,EXCEL,Beginner,SQL,No,0
E5178,PYTHON,Beginner,PYTHON,No,0
E5179,JAVA,Advanced,PYTHON,Yes,1
E5180,JAVA,Intermediate,SQL,No,0
E5181,SQL,Advanced,PYTHON,No,0
E5182,SQL,Advanced,PYTHON,No,0
E5183,JAVA,Beginner,JAVA,No,0
E5184,JAVA,Intermediate,SQL,No,0
E5185,PYTHON,Advanced,JAVA,Yes,1
E5186,PYTHON,Advanced,PYTHON,Yes,1
E5187,JAVA,Advanced,PYTHON,No,0
E5188,DATA ANALYSIS,Intermediate,SQL,No,0
E5189,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E5190,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5191,SQL,Intermediate,PYTHON,No,0
E5192,JAVA,Advanced,PYTHON,No,0
E5193,JAVA,Advanced,PYTHON,Yes,1
E5194,EXCEL,Intermediate,PYTHON,No,0
E5195,JAVA,Beginner,SQL,No,0
E5196,EXCEL,Advanced,SQL,No,0
E5197,PYTHON,Intermediate,PYTHON,Yes,1
E5198,JAVA,Advanced,ML,Yes,1
E5199,JAVA,Beginner,SQL,No,0
E5200,JAVA,Advanced,JAVA,Yes,1
E5201,ML,Beginner,PYTHON,No,0
E5202,ML,Advanced,PYTHON,No,0
E5203,PYTHON,Beginner,ML,No,0
E5204,SQL,Beginner,JAVA,No,0
E5205,PYTHON,Intermediate,ML,No,0
E5206,PYTHON,Intermediate,SQL,No,0
E5207,ML,Intermediate,ML,Yes,1
E5208,PYTHON,Beginner,ML,No,0
E5209,EXCEL,Beginner,JAVA,Yes,1
E5210,ML,Intermediate,ML,No,0
E5211,JAVA,Advanced,SQL,Yes,1
E5212,SQL,Intermediate,PYTHON,No,0
E5213,PYTHON,Beginner,PYTHON,Yes,1
E5214,SQL,Advanced,PYTHON,No,0
E5215,PYTHON,Beginner,SQL,Yes,1
E5216,SQL,Advanced,ML,Yes,1
E5217,EXCEL,Advanced,SQL,No,0
E5218,DATA ANALYSIS,Advanced,SQL,No,0
E5219,ML,Beginner,PYTHON,No,0
E5220,EXCEL,Beginner,PYTHON,No,0
E5221,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E5222,EXCEL,Advanced,PYTHON,Yes,1
E5223,SQL,Intermediate,PYTHON,No,0
E5224,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E5225,JAVA,Intermediate,PYTHON,No,0
E5226,SQL,Beginner,PYTHON,No,0
E5227,EXCEL,Intermediate,ML,No,0
E5228,EXCEL,Beginner,PYTHON,Yes,1
E5229,SQL,Beginner,JAVA,Yes,1
E5230,DATA ANALYSIS,Intermediate,ML,Yes,1
E5231,PYTHON,Advanced,JAVA,Yes,1
E5232,ML,Beginner,JAVA,No,0
E5233,ML,Beginner,ML,No,0
E5234,ML,Intermediate,SQL,No,0
E5235,PYTHON,Advanced,PYTHON,No,0
E5236,PYTHON,Intermediate,ML,Yes,1
E5237,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E5238,PYTHON,Advanced,ML,Yes,1
E5239,DATA ANALYSIS,Beginner,SQL,No,0
E5240,EXCEL,Beginner,JAVA,No,0
E5241,DATA ANALYSIS,Advanced,SQL,Yes,1
E5242,PYTHON,Intermediate,SQL,No,0
E5243,PYTHON,Beginner,PYTHON,No,0
E5244,JAVA,Beginner,ML,No,0
E5245,SQL,Intermediate,SQL,No,0
E5246,ML,Beginner,SQL,Yes,1
E5247,JAVA,Intermediate,JAVA,No,0
E5248,ML,Advanced,ML,No,0
E5249,DATA ANALYSIS,Advanced,ML,No,0
E5250,PYTHON,Advanced,SQL,Yes,1
E5251,PYTHON,Advanced,SQL,No,0
E5252,SQL,Beginner,SQL,No,0
E5253,JAVA,Intermediate,ML,No,0
E5254,SQL,Advanced,SQL,Yes,1
E5255,DATA ANALYSIS,Advanced,ML,Yes,1
E5256,SQL,Beginner,PYTHON,Yes,1
E5257,PYTHON,Beginner,SQL,Yes,1
E5258,EXCEL,Advanced,SQL,No,0
E5259,EXCEL,Intermediate,SQL,No,0
E5260,DATA ANALYSIS,Advanced,JAVA,No,0
E5261,SQL,Advanced,SQL,Yes,1
E5262,SQL,Beginner,PYTHON,Yes,1
E5263,ML,Intermediate,ML,Yes,1
E5264,SQL,Intermediate,ML,No,0
E5265,SQL,Intermediate,JAVA,No,0
E5266,SQL,Intermediate,SQL,No,0
E5267,ML,Beginner,SQL,No,0
E5268,PYTHON,Beginner,SQL,Yes,1
E5269,EXCEL,Advanced,SQL,Yes,1
E5270,DATA ANALYSIS,Intermediate,SQL,Yes,1
E5271,PYTHON,Advanced,JAVA,Yes,1
E5272,DATA ANALYSIS,Advanced,SQL,No,0
E5273,ML,Intermediate,SQL,Yes,1
E5274,ML,Intermediate,ML,Yes,1
E5275,JAVA,Advanced,SQL,No,0
E5276,DATA ANALYSIS,Intermediate,JAVA,No,0
E5277,DATA ANALYSIS,Intermediate,ML,No,0
E5278,DATA ANALYSIS,Advanced,PYTHON,No,0
E5279,EXCEL,Advanced,PYTHON,No,0
E5280,DATA ANALYSIS,Intermediate,SQL,No,0
E5281,EXCEL,Beginner,ML,Yes,1
E5282,DATA ANALYSIS,Intermediate,ML,No,0
E5283,DATA ANALYSIS,Advanced,JAVA,No,0
E5284,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5285,DATA ANALYSIS,Advanced,JAVA,Yes,1
E5286,SQL,Intermediate,ML,No,0
E5287,PYTHON,Advanced,SQL,No,0
E5288,PYTHON,Advanced,ML,Yes,1
E5289,DATA ANALYSIS,Advanced,ML,No,0
E5290,PYTHON,Advanced,SQL,No,0
E5291,EXCEL,Beginner,PYTHON,No,0
E5292,ML,Beginner,JAVA,Yes,1
E5293,ML,Intermediate,PYTHON,No,0
E5294,SQL,Intermediate,JAVA,No,0
E5295,JAVA,Beginner,JAVA,No,0
E5296,EXCEL,Intermediate,JAVA,No,0
E5297,JAVA,Advanced,SQL,Yes,1
E5298,PYTHON,Advanced,PYTHON,No,0
E5299,PYTHON,Advanced,JAVA,Yes,1
E5300,DATA ANALYSIS,Advanced,SQL,No,0
E5301,ML,Intermediate,SQL,No,0
E5302,ML,Advanced,PYTHON,Yes,1
E5303,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E5304,DATA ANALYSIS,Beginner,JAVA,Yes,1
E5305,JAVA,Intermediate,SQL,No,0
E5306,DATA ANALYSIS,Advanced,JAVA,Yes,1
E5307,SQL,Intermediate,ML,No,0
E5308,ML,Intermediate,PYTHON,Yes,1
E5309,DATA ANALYSIS,Intermediate,PYTHON,No,0
E5310,EXCEL,Beginner,JAVA,No,0
E5311,EXCEL,Intermediate,SQL,Yes,1
E5312,JAVA,Advanced,PYTHON,No,0
E5313,PYTHON,Beginner,JAVA,Yes,1
E5314,DATA ANALYSIS,Intermediate,PYTHON,No,0
E5315,PYTHON,Beginner,ML,No,0
E5316,SQL,Advanced,SQL,Yes,1
E5317,DATA ANALYSIS,Intermediate,ML,Yes,1
E5318,PYTHON,Advanced,JAVA,Yes,1
E5319,JAVA,Beginner,JAVA,No,0
E5320,ML,Beginner,SQL,No,0
E5321,SQL,Intermediate,PYTHON,No,0
E5322,SQL,Beginner,JAVA,No,0
E5323,EXCEL,Beginner,PYTHON,No,0
E5324,SQL,Intermediate,SQL,No,0
E5325,PYTHON,Intermediate,JAVA,No,0
E5326,SQL,Intermediate,ML,Yes,1
E5327,ML,Beginner,SQL,No,0
E5328,PYTHON,Intermediate,ML,Yes,1
E5329,JAVA,Advanced,PYTHON,Yes,1
E5330,DATA ANALYSIS,Advanced,PYTHON,No,0
E5331,EXCEL,Beginner,JAVA,Yes,1
E5332,DATA ANALYSIS,Intermediate,JAVA,No,0
E5333,DATA ANALYSIS,Beginner,SQL,No,0
E5334,JAVA,Advanced,JAVA,No,0
E5335,SQL,Advanced,JAVA,No,0
E5336,PYTHON,Beginner,ML,No,0
E5337,PYTHON,Intermediate,JAVA,No,0
E5338,ML,Intermediate,ML,No,0
E5339,JAVA,Intermediate,JAVA,No,0
E5340,EXCEL,Beginner,JAVA,No,0
E5341,ML,Beginner,JAVA,Yes,1
E5342,PYTHON,Beginner,PYTHON,No,0
E5343,DATA ANALYSIS,Intermediate,SQL,No,0
E5344,JAVA,Intermediate,JAVA,No,0
E5345,ML,Intermediate,PYTHON,Yes,1
E5346,DATA ANALYSIS,Advanced,SQL,Yes,1
E5347,ML,Advanced,JAVA,No,0
E5348,ML,Advanced,ML,No,0
E5349,ML,Intermediate,JAVA,No,0
E5350,SQL,Intermediate,SQL,No,0
E5351,SQL,Beginner,JAVA,No,0
E5352,ML,Intermediate,ML,No,0
E5353,PYTHON,Advanced,SQL,No,0
E5354,ML,Intermediate,PYTHON,Yes,1
E5355,EXCEL,Advanced,PYTHON,No,0
E5356,ML,Intermediate,PYTHON,No,0
E5357,EXCEL,Beginner,JAVA,Yes,1
E5358,SQL,Advanced,JAVA,Yes,1
E5359,JAVA,Intermediate,JAVA,Yes,1
E5360,DATA ANALYSIS,Beginner,ML,Yes,1
E5361,SQL,Intermediate,JAVA,No,0
E5362,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E5363,SQL,Intermediate,PYTHON,No,0
E5364,ML,Intermediate,PYTHON,Yes,1
E5365,PYTHON,Beginner,SQL,Yes,1
E5366,DATA ANALYSIS,Intermediate,ML,No,0
E5367,SQL,Advanced,JAVA,No,0
E5368,ML,Intermediate,ML,Yes,1
E5369,EXCEL,Intermediate,PYTHON,Yes,1
E5370,PYTHON,Beginner,SQL,No,0
E5371,JAVA,Intermediate,SQL,Yes,1
E5372,SQL,Intermediate,ML,No,0
E5373,PYTHON,Beginner,PYTHON,Yes,1
E5374,ML,Beginner,SQL,Yes,1
E5375,DATA ANALYSIS,Advanced,SQL,No,0
E5376,PYTHON,Advanced,JAVA,Yes,1
E5377,SQL,Advanced,SQL,No,0
E5378,DATA ANALYSIS,Intermediate,JAVA,No,0
E5379,EXCEL,Intermediate,SQL,No,0
E5380,PYTHON,Advanced,JAVA,No,0
E5381,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E5382,EXCEL,Beginner,SQL,Yes,1
E5383,JAVA,Advanced,JAVA,No,0
E5384,ML,Intermediate,SQL,Yes,1
E5385,ML,Intermediate,ML,Yes,1
E5386,ML,Intermediate,SQL,No,0
E5387,ML,Beginner,JAVA,No,0
E5388,EXCEL,Beginner,ML,No,0
E5389,EXCEL,Beginner,PYTHON,Yes,1
E5390,JAVA,Beginner,SQL,No,0
E5391,JAVA,Advanced,PYTHON,No,0
E5392,JAVA,Advanced,JAVA,No,0
E5393,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E5394,EXCEL,Intermediate,JAVA,Yes,1
E5395,PYTHON,Advanced,PYTHON,Yes,1
E5396,JAVA,Intermediate,SQL,No,0
E5397,SQL,Intermediate,ML,Yes,1
E5398,DATA ANALYSIS,Advanced,ML,Yes,1
E5399,JAVA,Advanced,SQL,Yes,1
E5400,EXCEL,Intermediate,SQL,No,0
E5401,PYTHON,Advanced,PYTHON,Yes,1
E5402,DATA ANALYSIS,Advanced,SQL,No,0
E5403,JAVA,Advanced,PYTHON,No,0
E5404,PYTHON,Advanced,PYTHON,No,0
E5405,DATA ANALYSIS,Intermediate,PYTHON,No,0
E5406,DATA ANALYSIS,Beginner,JAVA,Yes,1
E5407,JAVA,Beginner,ML,Yes,1
E5408,ML,Advanced,ML,No,0
E5409,JAVA,Intermediate,ML,Yes,1
E5410,EXCEL,Beginner,SQL,No,0
E5411,JAVA,Advanced,ML,Yes,1
E5412,SQL,Intermediate,PYTHON,Yes,1
E5413,SQL,Beginner,SQL,No,0
E5414,ML,Advanced,PYTHON,No,0
E5415,JAVA,Advanced,JAVA,No,0
E5416,ML,Advanced,SQL,Yes,1
E5417,ML,Intermediate,SQL,Yes,1
E5418,DATA ANALYSIS,Advanced,JAVA,No,0
E5419,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5420,EXCEL,Intermediate,SQL,No,0
E5421,DATA ANALYSIS,Beginner,JAVA,No,0
E5422,SQL,Intermediate,PYTHON,No,0
E5423,JAVA,Advanced,ML,No,0
E5424,EXCEL,Advanced,JAVA,Yes,1
E5425,DATA ANALYSIS,Intermediate,ML,No,0
E5426,EXCEL,Beginner,PYTHON,No,0
E5427,EXCEL,Advanced,JAVA,No,0
E5428,PYTHON,Intermediate,ML,No,0
E5429,PYTHON,Intermediate,JAVA,No,0
E5430,JAVA,Beginner,PYTHON,Yes,1
E5431,PYTHON,Intermediate,PYTHON,No,0
E5432,PYTHON,Intermediate,JAVA,No,0
E5433,DATA ANALYSIS,Beginner,ML,No,0
E5434,SQL,Intermediate,SQL,No,0
E5435,PYTHON,Intermediate,PYTHON,No,0
E5436,DATA ANALYSIS,Beginner,ML,No,0
E5437,SQL,Beginner,ML,No,0
E5438,PYTHON,Intermediate,PYTHON,Yes,1
E5439,EXCEL,Beginner,JAVA,No,0
E5440,DATA ANALYSIS,Beginner,JAVA,No,0
E5441,EXCEL,Intermediate,SQL,Yes,1
E5442,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5443,ML,Intermediate,SQL,No,0
E5444,EXCEL,Intermediate,PYTHON,No,0
E5445,SQL,Beginner,JAVA,Yes,1
E5446,SQL,Beginner,PYTHON,No,0
E5447,DATA ANALYSIS,Intermediate,SQL,No,0
E5448,SQL,Beginner,PYTHON,No,0
E5449,DATA ANALYSIS,Advanced,ML,No,0
E5450,PYTHON,Beginner,ML,No,0
E5451,JAVA,Beginner,ML,No,0
E5452,DATA ANALYSIS,Intermediate,JAVA,No,0
E5453,ML,Beginner,ML,Yes,1
E5454,EXCEL,Intermediate,PYTHON,No,0
E5455,ML,Intermediate,SQL,No,0
E5456,PYTHON,Advanced,ML,Yes,1
E5457,JAVA,Intermediate,SQL,No,0
E5458,ML,Beginner,PYTHON,No,0
E5459,EXCEL,Intermediate,ML,No,0
E5460,PYTHON,Intermediate,PYTHON,Yes,1
E5461,JAVA,Advanced,ML,No,0
E5462,EXCEL,Advanced,ML,Yes,1
E5463,JAVA,Advanced,ML,No,0
E5464,DATA ANALYSIS,Beginner,SQL,Yes,1
E5465,JAVA,Intermediate,ML,No,0
E5466,ML,Beginner,SQL,No,0
E5467,SQL,Intermediate,PYTHON,Yes,1
E5468,SQL,Intermediate,SQL,Yes,1
E5469,SQL,Intermediate,PYTHON,Yes,1
E5470,SQL,Intermediate,ML,No,0
E5471,SQL,Advanced,PYTHON,No,0
E5472,JAVA,Advanced,SQL,No,0
E5473,PYTHON,Advanced,PYTHON,Yes,1
E5474,ML,Advanced,ML,No,0
E5475,JAVA,Intermediate,SQL,No,0
E5476,DATA ANALYSIS,Intermediate,ML,No,0
E5477,ML,Advanced,PYTHON,No,0
E5478,SQL,Intermediate,SQL,No,0
E5479,EXCEL,Advanced,SQL,Yes,1
E5480,DATA ANALYSIS,Advanced,ML,No,0
E5481,SQL,Beginner,JAVA,No,0
E5482,ML,Advanced,JAVA,No,0
E5483,JAVA,Intermediate,SQL,Yes,1
E5484,JAVA,Intermediate,ML,No,0
E5485,SQL,Beginner,PYTHON,Yes,1
E5486,ML,Intermediate,SQL,No,0
E5487,EXCEL,Beginner,JAVA,No,0
E5488,JAVA,Intermediate,PYTHON,No,0
E5489,EXCEL,Intermediate,JAVA,Yes,1
E5490,SQL,Beginner,SQL,Yes,1
E5491,PYTHON,Intermediate,SQL,No,0
E5492,JAVA,Beginner,ML,No,0
E5493,SQL,Beginner,SQL,No,0
E5494,SQL,Advanced,SQL,No,0
E5495,EXCEL,Advanced,SQL,No,0
E5496,SQL,Intermediate,JAVA,Yes,1
E5497,DATA ANALYSIS,Beginner,SQL,No,0
E5498,EXCEL,Advanced,PYTHON,No,0
E5499,JAVA,Beginner,JAVA,Yes,1
E5500,DATA ANALYSIS,Beginner,SQL,No,0
E5501,DATA ANALYSIS,Intermediate,SQL,No,0
E5502,JAVA,Intermediate,JAVA,No,0
E5503,ML,Advanced,PYTHON,No,0
E5504,PYTHON,Intermediate,JAVA,Yes,1
E5505,JAVA,Intermediate,PYTHON,No,0
E5506,PYTHON,Advanced,JAVA,No,0
E5507,ML,Advanced,JAVA,No,0
E5508,JAVA,Beginner,ML,Yes,1
E5509,EXCEL,Intermediate,PYTHON,Yes,1
E5510,SQL,Advanced,SQL,No,0
E5511,PYTHON,Advanced,ML,No,0
E5512,DATA ANALYSIS,Beginner,SQL,Yes,1
E5513,SQL,Intermediate,ML,No,0
E5514,PYTHON,Advanced,ML,Yes,1
E5515,ML,Advanced,ML,Yes,1
E5516,JAVA,Intermediate,SQL,No,0
E5517,ML,Beginner,PYTHON,No,0
E5518,ML,Intermediate,PYTHON,No,0
E5519,PYTHON,Beginner,PYTHON,No,0
E5520,SQL,Intermediate,PYTHON,Yes,1
E5521,EXCEL,Beginner,SQL,No,0
E5522,SQL,Beginner,PYTHON,No,0
E5523,ML,Intermediate,JAVA,Yes,1
E5524,EXCEL,Advanced,JAVA,No,0
E5525,EXCEL,Intermediate,PYTHON,No,0
E5526,JAVA,Advanced,ML,Yes,1
E5527,DATA ANALYSIS,Beginner,ML,No,0
E5528,EXCEL,Advanced,PYTHON,No,0
E5529,PYTHON,Intermediate,ML,No,0
E5530,DATA ANALYSIS,Beginner,SQL,No,0
E5531,SQL,Intermediate,JAVA,No,0
E5532,EXCEL,Advanced,ML,No,0
E5533,EXCEL,Advanced,PYTHON,No,0
E5534,SQL,Intermediate,JAVA,No,0
E5535,SQL,Advanced,ML,Yes,1
E5536,PYTHON,Advanced,PYTHON,No,0
E5537,DATA ANALYSIS,Beginner,JAVA,No,0
E5538,DATA ANALYSIS,Intermediate,JAVA,No,0
E5539,SQL,Beginner,ML,Yes,1
E5540,JAVA,Intermediate,JAVA,No,0
E5541,JAVA,Advanced,JAVA,No,0
E5542,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E5543,EXCEL,Beginner,ML,Yes,1
E5544,JAVA,Beginner,PYTHON,Yes,1
E5545,PYTHON,Intermediate,SQL,No,0
E5546,DATA ANALYSIS,Advanced,ML,Yes,1
E5547,ML,Beginner,SQL,No,0
E5548,ML,Advanced,ML,Yes,1
E5549,EXCEL,Beginner,SQL,No,0
E5550,DATA ANALYSIS,Beginner,SQL,No,0
E5551,JAVA,Advanced,PYTHON,Yes,1
E5552,PYTHON,Beginner,SQL,No,0
E5553,SQL,Advanced,SQL,No,0
E5554,SQL,Beginner,ML,No,0
E5555,ML,Intermediate,SQL,Yes,1
E5556,JAVA,Intermediate,JAVA,Yes,1
E5557,DATA ANALYSIS,Intermediate,ML,No,0
E5558,JAVA,Intermediate,PYTHON,Yes,1
E5559,DATA ANALYSIS,Intermediate,PYTHON,No,0
E5560,SQL,Beginner,SQL,No,0
E5561,JAVA,Beginner,SQL,No,0
E5562,JAVA,Beginner,JAVA,Yes,1
E5563,SQL,Intermediate,SQL,Yes,1
E5564,JAVA,Intermediate,SQL,No,0
E5565,ML,Advanced,PYTHON,No,0
E5566,SQL,Advanced,SQL,No,0
E5567,JAVA,Intermediate,JAVA,Yes,1
E5568,JAVA,Intermediate,PYTHON,No,0
